id,popularity,return,vote_average,release_year,runtime,belongs_to_collection,production_companies,production_countries,16,35,10751,12,14,10749,18,28,80,53,27,36,878,9648,10752,10402,99,37,10769,10770,en,fr,es,de,it,ja,ru,zh,pt,cn,other_lang
14550,4.205858,0.0,6.0,1989,113.0,,[33],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14551,6.275958,0.0,7.5,1950,92.0,,[10330],['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14552,7.979102,0.0,7.8,2007,86.0,,[47848],['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14553,6.418805,0.0,6.6,1996,116.0,,"[43, 11561, 14698, 15671, 20783]","['FR', 'IT', 'GB']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14554,7.441117,2.980330448465775,7.0,1955,81.0,,"[1460, 8411]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14556,4.636083,0.0,6.7,2008,96.0,,"[856, 2927, 3823, 6586, 19491]",['FR'],0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14557,9.183343,0.0,5.6,1998,96.0,,"[4, 746]",['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14560,13.003122,7.049735807692308,5.2,2009,91.0,328372,"[5, 2608, 7295, 46222]",['US'],0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14564,24.535733,3.3232356,4.8,2017,102.0,14563,"[4, 829, 24902, 49325, 85425]",['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14566,5.628521,0.0,5.7,2005,101.0,,[328],['AU'],0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14571,2.957731,0.0,6.6,1989,100.0,98435,[8182],['JP'],1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14573,3.885246,0.0,5.2,2003,114.0,,"[2930, 2931]",['KR'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14574,8.912738,1.63332504,7.7,2008,94.0,,"[14, 288, 7364]","['GB', 'US']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14576,5.864457,0.0,6.1,2003,101.0,,"[18619, 55630, 55631]",['US'],0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14577,7.061315,0.0,6.5,1998,82.0,,"[3929, 8411]","['CA', 'US']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14578,3.10924,1.0417392857142858,5.6,1999,96.0,,"[14, 8014]",['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14580,8.48839,0.0,7.9,1953,89.0,,[5],['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14584,3.351441,0.0,6.6,1978,92.0,,"[441, 2070, 8263]",['US'],0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14585,3.323672,0.0,6.8,1997,97.0,,"[803, 8809]","['CA', 'US']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14588,7.201727,0.0,7.1,1936,112.0,47814,[8411],['US'],0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14594,5.650608,0.0,6.4,1945,100.0,47814,[8411],['US'],0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14597,12.61454,0.0,6.7,2005,100.0,,[2935],"['FR', 'IE', 'GB', 'US']",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14603,6.370387,0.0,5.3,1992,102.0,,"[33, 19737, 19738, 19739]",['US'],0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14604,6.201988,0.0,7.1,1941,86.0,,[33],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14605,3.943187,0.0,7.1,1940,85.0,,[4],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14606,11.041444,0.0,6.5,2007,86.0,,"[2973, 18986]",['GB'],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14609,6.425482,0.0,6.5,2006,72.0,286904,[13252],['US'],1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14611,11.443544,0.0,6.4,2006,73.0,286904,[420],['US'],1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14613,4.467383,0.0,6.3,2008,78.0,,[420],['US'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14615,2.943637,0.0,7.5,1936,90.0,,[8411],['US'],0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14620,5.776666,0.0,4.6,2006,95.0,52749,"[12, 816, 6363]",['US'],0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14621,3.435402,0.0,6.7,1989,108.0,,"[6194, 8828]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14623,14.363421,0.4962041578947368,4.2,2004,95.0,,"[5870, 10163, 12362]","['GB', 'FR']",0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14624,5.09336,0.0,6.8,2006,114.0,269190,"[3914, 3915]",['US'],0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14628,10.357224,4.3688800063636,5.8,1989,95.0,104833,"[33, 8818]",['US'],0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14629,2.935127,0.0,5.5,2000,92.0,,[43],['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14635,10.991137,3.7798521,6.5,2002,127.0,,"[2, 2605, 2939]",['US'],0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14636,12.256231,0.0,5.8,2007,113.0,375228,"[2940, 2941, 2953, 7571, 10339, 43842]",['US'],0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14637,8.719145,0.0162349565217391,6.9,2008,108.0,,"[2108, 2448]",['US'],0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14638,4.297965,0.0,7.6,1946,103.0,,[33],['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14643,4.432452,0.0,6.1,2008,99.0,,"[7408, 7409]","['CA', 'US']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14644,4.792541,0.0,4.6,2005,104.0,,"[1168, 1524, 3823, 7981, 10051]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14645,5.870932,0.0,7.4,1982,88.0,,"[875, 4765, 13048]",['FR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14655,8.826924,0.0,6.3,2008,103.0,,[7405],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14662,5.913162,0.0,6.5,1998,91.0,,[43],['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14666,5.556157,0.0,4.4,2007,93.0,,[],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14671,4.912295,0.0,6.3,1987,97.0,,[4],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14674,3.47428,0.0,6.1,1958,100.0,,[11982],['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14675,8.105442,0.0,7.2,1937,91.0,,[441],['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14676,14.35552,0.0,6.6,1970,114.0,383632,"[3070, 5538]",['US'],0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
14684,7.438381,0.0,6.3,1992,106.0,,[4],['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14687,3.336861,0.0,5.7,2007,100.0,,"[8676, 11921, 18302, 19037, 24015, 42004, 51664]","['HU', 'GB']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14689,3.210693,2.3041481333333333,5.8,1966,189.0,,[219],['US'],0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14695,11.576336,0.0,5.1,2005,85.0,378268,[],"['DE', 'US']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14696,5.525119,0.0,8.1,1953,94.0,,[881],['JP'],0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14698,7.007423,0.0,7.0,1959,114.0,,"[441, 11356, 12611, 12612]",['US'],0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14709,9.162643,0.0,6.0,1999,106.0,,"[4, 746]",['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14711,4.427087,0.0,6.7,2009,91.0,96661,[3544],"['JP', 'US']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14728,9.309781,0.0,5.9,2008,95.0,85890,[3241],['US'],0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14729,3.557608,1.5795189,6.6,1980,99.0,,[60],['US'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14736,5.733227,1.3864059,7.5,2000,124.0,,[4319],['US'],0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14741,3.937139,0.0,7.3,1977,111.0,,"[2070, 8411]",['US'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14742,4.535207,0.0,5.9,1982,106.0,,"[6194, 7965]",['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14745,9.982123,0.0,4.3,2008,82.0,,"[4616, 8533]",['US'],0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14746,6.958758,0.5578820689655173,6.6,1984,93.0,,[33],['US'],0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14748,8.37404,0.0,7.1,2007,100.0,,[2335],['GB'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14749,8.167788,0.0,4.0,2009,84.0,91657,"[3202, 19649, 37892]","['US', 'CA']",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14750,7.356831,0.0,6.2,1985,93.0,,[306],['US'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14752,4.558793,1.971620971620972,7.1,2001,183.0,,[2934],['IN'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14753,4.193073,0.0,5.6,2007,107.0,,[164],"['CA', 'IT', 'JP', 'GB']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14756,6.004257,1.8683327446584368,7.5,2008,108.0,70068,[4054],['HK'],0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
14758,3.161376,0.0,6.1,2008,86.0,,"[3015, 3016, 3017]",['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14761,2.941626,0.0,7.5,2006,118.0,376970,[6303],['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14765,6.33835,0.0,6.1,2007,125.0,,"[9, 1702, 2490, 9271]",['FR'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14771,5.694713,0.0,6.1,2008,80.0,,[13672],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14774,3.767854,0.0,5.0,1984,82.0,33071,[6434],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14776,4.485466,0.0,6.4,1989,94.0,,"[3150, 10932, 20076]",['GB'],0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14782,5.526635,0.0,6.8,2001,111.0,,[2962],"['CA', 'US']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14784,15.855108,0.0,7.7,2008,117.0,,"[911, 3586, 11150, 11151, 11152, 11153]","['US', 'IN']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14787,3.117737,0.0,6.4,2002,62.0,458017,"[2785, 6194, 90403]",['US'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14788,3.185256,0.0,6.4,2005,73.0,,"[1030, 8850]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14788,3.008299,0.0,6.4,2005,73.0,,"[1030, 8850]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14794,12.083475,0.0,7.2,1968,111.0,,"[4, 3067]",['GB'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14797,8.921366,0.0,6.2,2003,114.0,,"[2269, 2798, 3393, 4582, 12363]","['CN', 'HK']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
14799,12.142183,0.4618354166666666,5.9,2006,86.0,,[2265],['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14801,3.363154,0.0,7.1,1970,100.0,,[33],['US'],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14805,3.155291,0.0,6.1,2000,119.0,,"[97, 6194]",['US'],0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14807,11.693374,0.0,7.1,1980,114.0,,"[660, 20076, 25131]",['GB'],0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14808,4.086148,0.0,6.3,2006,133.0,,[2965],['CN'],0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14811,9.227244,9.256036666666668,7.4,1971,181.0,,"[60, 10154, 13219]",['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14813,11.742804,7.0,7.6,1983,26.0,,[3166],['US'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14815,8.627187,0.0,6.7,1975,119.0,,[8411],['US'],0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14817,10.580421,0.0,5.4,1997,103.0,,"[4, 2348]",['US'],0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14819,9.546707,0.0,6.0,1995,100.0,,"[2, 175]",['US'],0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14820,5.507134,0.0,6.7,2007,94.0,,"[19993, 37724]",['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14821,7.151691,0.0,6.5,1975,97.0,90348,[3166],['US'],0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14822,3.936986,0.0,5.6,1978,95.0,90348,[],[],0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14830,10.025137,0.0,6.6,2007,76.0,,[420],['US'],1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14831,10.045007,0.0,6.5,1965,92.0,,[6095],['GB'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14832,15.975485,0.0,7.2,1993,105.0,,"[4606, 13096, 20147, 20148]","['FR', 'DE', 'GB']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14834,7.256932,0.0,6.3,2009,99.0,,[],['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14836,16.639915,2.0766066333333333,7.3,2009,100.0,,"[10146, 11537]",['US'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14843,3.015557,0.0,6.7,2007,97.0,,[],['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14844,5.950792,5.217391304347826e-07,6.1,2004,111.0,,"[1088, 2979, 8291, 22153, 67252]","['GB', 'US']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
14846,5.093704,0.6295666285714285,5.2,2004,111.0,,"[497, 2779]",['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14847,5.888476,0.0,4.2,2008,104.0,,"[25458, 85569]","['DE', 'US', 'GB']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14849,4.78341,0.0,5.8,2009,87.0,,[8411],['US'],0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14851,10.430028,0.0,6.4,2008,102.0,,[2973],"['GB', 'IE']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14853,4.92638,0.0,4.4,2009,94.0,122017,[2974],['US'],0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14854,5.839893,2.4465256,5.5,1983,107.0,,"[21468, 21469, 21470]",['US'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14857,7.872865,0.0,5.8,2009,110.0,,"[2113, 2865, 5450, 5663, 32555, 63635]","['CA', 'DE', 'US']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
14859,9.560911,0.0,7.0,2008,93.0,,[3086],['US'],0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14863,4.208273,0.0,4.0,2008,91.0,105995,[1370],"['US', 'RO']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14864,3.985689,0.0,6.4,1990,130.0,,[41],['US'],0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14869,11.787058,1.7283943828571429,5.6,2009,118.0,135468,"[4, 158, 435, 2598, 76067]","['CZ', 'US']",0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14871,5.496293,0.0,5.4,2008,90.0,,[2983],['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14872,6.865148,0.0,5.5,2006,98.0,110179,[3235],['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14873,10.605851,6.784,5.6,2003,72.0,97459,"[2, 3475, 3476, 5391]","['AU', 'US']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14878,8.227236,0.0,5.8,2008,90.0,,"[2984, 2985, 2986]","['MA', 'US']",0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14881,5.809807,0.0,6.4,1972,88.0,,"[33, 171]",['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14883,5.192928,0.0,5.1,2004,104.0,,"[2989, 2990, 2991]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14886,4.344612,0.0,7.1,1973,103.0,,"[5, 2992, 2993]",['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14898,7.488481,0.0,6.4,2007,100.0,,[2105],['DK'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14900,8.87534,0.0,6.9,1981,95.0,,"[15980, 24931]",['GB'],0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14903,5.83918,0.0,6.3,1997,76.0,,[3202],['US'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14905,7.999793,0.0,6.5,1997,103.0,,"[14, 181, 2997]","['GB', 'US']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14906,3.92433,0.0,5.8,1942,42.0,271668,"[6, 3166]",['US'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14911,9.179655,0.0,5.9,1988,105.0,,"[559, 4109]",['US'],0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14913,8.570712,0.0,5.2,2007,93.0,96937,"[768, 769]",['US'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14914,3.250891,0.0,6.3,2008,119.0,,"[33, 158, 655, 8849]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14916,2.947234,0.0,4.8,1989,92.0,,"[16636, 47178]",['US'],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14919,7.29114,0.9362318333333334,7.4,1993,76.0,421904,"[429, 6194]",['US'],1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14921,5.229646,0.0,6.1,2008,110.0,,[3000],['GB'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14922,3.499985,0.0,5.6,2005,128.0,,[35],['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14924,5.681582,0.70663075,7.0,1986,111.0,,"[3644, 6781, 20657]",['GB'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14926,5.555088,1.85478285,6.1,2003,92.0,,"[2152, 8411]",['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14931,3.206796,0.0,5.7,1990,97.0,,"[41, 3002]",['US'],0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
